scan,side,vessel,err,bed,meas_lost,clean,nout_clean,nout_bad,A,B,C,r_branch,branch_before_meas
103,right,RCA,T1,leaf3,False,0.7805697653968888,2.0,1.0,0.9103048792658504,0.7951673134905557,0.9327240483718464,0.7564864525379545,False
103,right,RCA,T1,apport,False,0.7814753491557545,2.0,1.0,0.898291028361333,0.7951673134905526,0.9218429350490005,0.7564864525379545,False
103,right,RCA,T4,leaky,False,0.8180135044195641,2.0,2.0,0.8206304036388871,0.846180920063392,0.9977668896232804,,
103,right,RCA,T4,share,False,0.7828859754814218,2.0,1.0,0.7979402836212321,0.7874116968816802,0.9967447586434892,,
103,right,RCA,T4,leaf3,False,0.7805697653968888,2.0,1.0,0.7918286365120694,0.7874116968818525,0.9967447586434892,,
103,right,RCA,T4,apport,False,0.7814753491557545,2.0,1.0,0.7942265169917196,0.7874116968816802,0.9967447586434892,,
109,right,RCA,T4,leaky,False,0.8421358993500234,2.0,1.0,0.8477854477154037,0.8693006141707135,0.997071340081566,,
109,right,RCA,T4,share,False,0.8303988378090346,1.0,1.0,0.8551124992766513,0.8305425606514689,0.9962538858222244,,
109,right,RCA,T4,leaf3,False,0.8303988378090346,1.0,1.0,0.8551124992766513,0.8305425606514689,0.9962538858222244,,
109,right,RCA,T4,apport,False,0.8303988378090346,1.0,1.0,0.8551124992766513,0.8305425606514689,0.9962538858222244,,
112,left,LAD,T1,leaky,False,0.9336590225504487,6.0,5.0,0.956690645686352,0.9465309026528608,0.9534468819173086,0.7994393750710885,False
112,left,LAD,T1,share,False,0.8964898490612597,4.0,4.0,0.9599527673831666,0.8964589009456044,0.8963974104042143,0.7994393750710885,False
112,left,LAD,T1,leaf3,False,0.92559231263425,4.0,4.0,0.9706686785898078,0.9224978186688626,0.9196449363623962,0.7994393750710885,False
112,left,LAD,T1,apport,False,0.9087697984517582,4.0,4.0,0.9650151713881181,0.9090980551524752,0.9087561304244914,0.7994393750710885,False
112,left,LAD,T4,leaky,False,0.9336590225504487,6.0,6.0,0.9266726393766186,0.9407878890252185,0.9984371625587889,,
112,left,LAD,T4,share,True,,,,,,,,
112,left,LAD,T4,leaf3,True,,,,,,,,
112,left,LAD,T4,apport,True,,,,,,,,
112,left,LCX,T1,leaky,False,0.931628037533484,6.0,5.0,0.9622464132419972,0.945808483278208,0.9535886608019477,0.8844619226734418,True
